Crack volume potential of soil,Depth                [mm]1,Depth                [mm]2,Depth                [mm]3,Bulk Density Moist [g/cc]1,Bulk Density Moist [g/cc]2,Bulk Density Moist [g/cc]3,Ave. AW Incl. Rock Frag1,Ave. AW Incl. Rock Frag2,Ave. AW Incl. Rock Frag3,Ksat. (est.)      [mm/hr]1,Ksat. (est.)      [mm/hr]2,Ksat. (est.)      [mm/hr]3,CN2,GW_DELAY,ALPHA_BF,GWQMN,GW_REVAP,REVAPMN,RCHRG_DP,GW_SPYLD,ALPHA_BF_D,HRU_FR,DIS_STREAM,SLSUBBSN,HRU_SLP,OV_N,LAT_TTIME,SLSOIL,CANMX,ESCO,EPCO,DEP_IMP,CF,CFH,CFDEC,SURLAG,R2ADJ,AREAkm2,WYLDmm
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.56,1.52,1.52,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.03824099999999954,0.10038630136986298
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.00011,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.1659602739726028
0.2,307.8,500.18,0.0,1.33,1.36,0.0,0.05,0.01,0.0,6.54,6.54,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002154,35.0,146.341,0.019,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.027505479452054643
0.2,256.5,551.48,2603.47,1.55,1.55,1.5,0.08,0.08,0.09,201.6,201.6,64.8,63.96,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.58e-05,35.0,109.756,0.03,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.1667424657534246
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001925,35.0,109.756,0.02,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.16600547945205482
0.2,256.5,1308.15,2154.6,1.45,1.45,1.55,0.1,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003805,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.15829589041095898
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,71.38,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,109.756,0.025,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.16570410958904108
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002842,35.0,109.756,0.031,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.12241000000000116,0.15771506849315073
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0006188,35.0,146.341,0.02,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13777000000000214,0.16579178082191787
0.2,256.5,807.98,1462.05,1.49,1.5,1.48,0.08,0.1,0.1,201.6,6.54,6.54,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,9.2e-06,35.0,146.341,0.014,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.007681599999999975,0.16767397260273975
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.58e-05,35.0,146.341,0.016,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.07648199999999908,0.1300561643835617
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,146.341,0.019,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.11489000000000149,0.5438835616438347
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0005042,35.0,146.341,0.017,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.03824099999999954,0.1209534246575342
0.2,525.83,1692.9,2154.6,1.25,1.35,1.35,0.1,0.1,0.1,64.8,64.8,64.8,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.5424178082191765
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0017418,35.0,109.756,0.022,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.2097342465753425
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.83e-05,35.0,146.341,0.017,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.16122328767123453
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002567,35.0,109.756,0.021,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.16035479452054807
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.053604999999999806,0.14502465753424662
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.96e-05,35.0,146.341,0.017,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.12125616438356156
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.96e-05,35.0,109.756,0.03,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.15771369863013707
0.2,192.38,525.83,2603.47,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.019,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.1475438356164384
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0006142,35.0,146.341,0.019,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.08416400000000086,0.16084931506849476
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.38e-05,35.0,146.341,0.018,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.2678600000000039,0.16573698630136993
0.2,166.72,654.07,1397.92,1.43,1.32,1.38,0.09,0.09,0.09,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.38e-05,35.0,109.756,0.03,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.02645205479452077
0.2,320.62,974.7,1949.4,1.38,1.4,1.45,0.09,0.09,0.09,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003071,35.0,109.756,0.021,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13777000000000214,0.16562876712328767
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003667,35.0,146.341,0.017,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.07648199999999908,0.15181369863013747
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,9.2e-06,35.0,109.756,0.028,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.14544999999999783,0.10109178082191818
0.2,166.72,1333.8,1667.25,1.55,1.45,1.45,0.07,0.09,0.08,64.8,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0006647,35.0,109.756,0.039,0.1,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.1700890410958907
0.2,256.5,1308.15,2154.6,1.45,1.45,1.55,0.1,0.09,0.08,1.52,1.52,1.52,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.016,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.10120136986301402
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.017,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.10092465753424687
0.2,525.83,718.2,949.05,1.27,1.26,1.33,0.11,0.09,0.09,6.54,6.54,6.54,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002246,35.0,146.341,0.011,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.16596575342465758
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,8.25e-05,35.0,109.756,0.034,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.061286000000000555,0.025732876712328982
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.000385,35.0,146.341,0.018,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.027505479452054643
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0011139,35.0,109.756,0.028,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.007681599999999975,0.028586301369863207
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.5e-05,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.02634246575342466
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.58e-05,35.0,109.756,0.035,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13777000000000214,0.1676712328767135
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.000353,35.0,146.341,0.01,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.5431452054794506
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,71.38,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.000408,35.0,146.341,0.018,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.004589041095890413
0.2,192.38,525.83,2449.57,1.12,1.3,1.45,0.1,0.07,0.06,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002429,35.0,146.341,0.015,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.02562191780821939
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,63.96,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002429,35.0,146.341,0.011,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.08416400000000086,0.16571506849315074
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.08416400000000086,0.12929726027397265
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,75.09,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001834,35.0,146.341,0.019,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.16608767123287674
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.38e-05,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.061286000000000555,0.16570273972602736
0.2,166.72,654.07,1397.92,1.43,1.32,1.38,0.09,0.09,0.09,1.52,1.52,1.52,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.58e-05,35.0,146.341,0.018,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.0995269999999999,0.16591643835616443
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001054,35.0,109.756,0.021,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.030560000000000222,0.16596575342465758
0.2,423.22,718.2,1885.27,1.27,1.27,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,6.88e-05,35.0,146.341,0.009,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.15623424657534252
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,5.04e-05,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.16630136986301378
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,146.341,0.018,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.19363561643835633
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.13e-05,35.0,146.341,0.019,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.16634520547945214
0.2,525.83,718.2,949.05,1.27,1.26,1.33,0.11,0.09,0.09,6.54,6.54,6.54,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,1.83e-05,35.0,146.341,0.02,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.061286000000000555,0.12476027397260281
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.13e-05,35.0,109.756,0.048,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.0806931506849311
0.2,230.85,589.95,910.57,1.45,1.45,1.53,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.67e-05,35.0,109.756,0.025,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.07648199999999908,0.16082465753424827
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,146.341,0.01,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.0995269999999999,0.5421068493150664
0.2,166.72,1244.02,2282.85,1.43,1.55,1.55,0.09,0.08,0.08,19.44,1.5,1.5,71.38,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002017,35.0,146.341,0.011,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.04592299999999938,0.16659178082191786
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,146.341,0.012,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.11489000000000149,0.16709589041095893
0.2,192.38,589.95,1885.27,1.32,1.28,1.27,0.1,0.1,0.1,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.006,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.023044999999999843,0.4222424657534215
0.2,230.85,589.95,910.57,1.45,1.45,1.53,0.09,0.09,0.08,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0064357,35.0,109.756,0.027,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.053604999999999806,0.545269863013697
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,71.38,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.00033,35.0,146.341,0.017,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.007681599999999975,0.5442232876712315
0.2,230.85,1167.08,1949.4,1.25,1.35,1.35,0.1,0.1,0.1,6.56,6.56,6.56,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002338,35.0,109.756,0.025,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.12241000000000116,0.1535890410958904
0.2,192.38,1910.92,2603.47,1.45,1.45,1.55,0.1,0.09,0.08,1.5,1.5,1.5,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.000275,35.0,109.756,0.031,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.061286000000000555,0.14446849315068497
0.2,500.18,1244.02,2244.38,1.35,1.44,1.46,0.11,0.1,0.09,6.54,6.54,6.54,82.5,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003484,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.16564109589041098
0.2,192.38,0.0,0.0,1.4,0.0,0.0,0.07,0.0,0.0,64.8,0.0,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0004951,35.0,109.756,0.024,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.15887808219178085
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.000353,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.015363000000000088,0.1663383561643836
0.2,743.85,1244.02,2244.38,1.43,1.34,1.38,0.07,0.09,0.09,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0016043,35.0,146.341,0.019,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.007681599999999975,0.02819452054794522
0.2,397.57,2346.97,2603.47,1.3,1.32,1.36,0.1,0.1,0.1,6.54,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.00022,35.0,146.341,0.014,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.061286000000000555,0.1658369863013699
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0002292,35.0,109.756,0.028,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.10720999999999961,0.20920000000000002
0.2,192.38,525.83,2603.47,1.12,1.3,1.45,0.1,0.07,0.06,1.52,1.52,1.52,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0003255,35.0,146.341,0.01,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.09184599999999876,0.16553835616438364
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,109.756,0.043,0.3,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.15549041095890412
0.2,192.38,294.97,0.0,1.4,1.4,0.0,0.07,0.03,0.0,64.8,64.8,0.0,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,146.341,0.013,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.025632876712328976
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.09,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.75e-05,35.0,146.341,0.019,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.08416400000000086,0.02549041095890433
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.52,1.52,1.52,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,0.0001467,35.0,109.756,0.026,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.13008999999999926,0.16565342465753438
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.012,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.06896799999999983,0.16650821917808264
0.2,294.97,1500.52,2603.47,1.4,1.45,1.55,0.09,0.09,0.08,1.52,1.52,1.52,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,2.29e-05,35.0,146.341,0.015,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.07648199999999908,0.16626986301369867
0.2,192.38,2282.85,2603.47,1.23,1.27,1.29,0.1,0.1,0.07,1.5,1.5,1.5,77.87,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,146.341,0.012,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.07648199999999908,0.5439465753424645
0.2,192.38,0.0,0.0,1.4,0.0,0.0,0.07,0.0,0.0,64.8,0.0,0.0,80.65,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,3.21e-05,35.0,109.756,0.022,0.15,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.16832999999999818,0.1003465753424658
0.2,743.85,1244.02,2244.38,1.43,1.34,1.38,0.07,0.09,0.09,1.5,1.5,1.5,73.23,2.0,0.95,1000.0,0.096,1.0,0.1845,0.003,0.0,4.6e-06,35.0,146.341,0.015,0.14,0.0,0.0,8.12721,0.1,1.0,6000.0,1.0,1.0,0.055,2.0,1.0,0.11489000000000149,0.16095205479452224
